SISN,REFA,HEADING,DATEEX_BEGINNING,DATEEX_END,FUN,ADM,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,SOURCE,SUC_1,SUC_2,SUC_3,SUC_4,DATECONT_1_BEGINNING,DATECONT_1_END,CONTAG_1,DATECONT_2_BEGINNING,DATECONT_2_END,CONTAG_2,DATECONT_3_BEGINNING,DATECONT_3_END,CONTAG_3,DATECONT_4_BEGINNING,DATECONT_4_END,CONTAG_4,DATECONT_5_BEGINNING,DATECONT_5_END,CONTAG_5,DATECONT_6_BEGINNING,DATECONT_6_END,CONTAG_6,DATECONT_7_BEGINNING,DATECONT_7_END,CONTAG_7,DATECONT_8_BEGINNING,DATECONT_8_END,CONTAG_8,DATECONT_9_BEGINNING,DATECONT_9_END,CONTAG_9,DATECONT_10_BEGINNING,DATECONT_10_END,CONTAG_10,DATECONT_11_BEGINNING,DATECONT_11_END,CONTAG_11,DATECONT_12_BEGINNING,DATECONT_12_END,CONTAG_12,DATECONT_13_BEGINNING,DATECONT_13_END,CONTAG_13,DATECONT_14_BEGINNING,DATECONT_14_END,CONTAG_14,AUTHTP_1,AUTHTP_2,NAME,AA,PAR_1,PAR_2,PAR_3,PAR_4,SEEALSO,PRED_1,PRED_2,PRED_3,PRED_4,PRED_5,RULES,STATUSA,WEBA,CMTAU,MOD_DATE
1941,,Middle Shebandowan Lake (Ont.),,,,Located in Thunder Bay District.,,,,,,,,,,,,"Gazetteer of Canada: Ontario, Ontario, 1988, p. 252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.10B,Approved,Y
4341,CA11,Ontario. Dept. of Tourism and Information. Advertising Branch,,,The Advertising Branch of the Ontario Department of Tourism and Information prepared the design and content of all brochures and pamphlets printed and distributed by the Department and for handling all Department advertising for the promotion of tourism.,The Advertising Branch was established in 1964 as part of the Information and Promotion Division of the Ontario Department of Tourism and Information. The Branch ceased to exist in 1972  when the Department of Tourism and Information was replaced by the Ontario Ministry of Industry and Tourism.,,,,,,,,,,,,"Annual Reports of the Department of Tourism and the Department of Public Records and Archives, 1964-1971. Canadiana Name Authorities, 1995-03-15",,,,,1964,1972,Ontario. Dept. of Tourism and Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,,,,,,,,,,,,,,Approved,Y
5250,CA933,Ontario. Ministry of Industry and Trade. Trade Division,,,"The Trade Division was responsible for the promotion of exports of Ontario products internationally. This was accomplished through export seminars, trade missions and fairs, market research, and policy advocacy.","The Trade Division was formed when the Ministry of Industry and Tourism was replaced by the Ministry of Industry and Trade in 1982. It had no immediate predecessor, but acquired some functions from the Industry Division (which continued to exist after 1982) and from the Policy and Priorities Division. Within the new division, two branches were created: the International Trade and Investment Branch, and the Trade Policy and Analysis Branch. The division was also responsible for administering the international offices of the ministry. The Trade Division ceased to exist when parts of the Trade Division and the Industry Division were combined together in a single, new division in November, 1986, known as Industry and Trade Expansion.",,,,,,,,,,,,Archives of Ontario. Inventory 9 - Records of the Ministry of Economic Development and Trade (February 1997),Ontario. Industry and Trade Expansion,,,,1982,1985,Ontario. Ministry of Industry and Trade,1985,1986,"Ontario. Ministry of Industry, Trade and Technology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Trade Division,,,,,,,,,,,,,Approved,Y
5943,CA1383,Ontario. Ministry of Community and Social Services. Management Information Systems Branch,,,"The Management Information Systems Branch planned and controlled the development and operation of information and information technology systems for the Ministry of Community and Social Services. In later years, the Branch dealt almost exclusively with the management of computerized information.","The Management Information Systems Branch of the Ministry of Community and Social Services was established in 1972. It had several minor name changes over the years. It formed part of the Finance and Administration Division. In 1986, the Management Information Systems Branch disappeared, and its functions  were assumed by the newly established Information Systems and Applied Technology Division.",Ontario. Ministry of Community and Social Services. Management and Financial Services Branch.,Ontario. Ministry of Community and Social Services. Management and Financial Consulting Services Branch,,,,,,,,,,"COMSOC Annual Reports, 1982-1984. Government of Ontario Telephone Directories, 1982-1986",Ontario. Ministry of Community and Social Services. Information Systems and Applied Technology Division,,,,1972,1986,Ontario. Ministry of Community and Social Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Management Information Systems Branch,,,,,,,,,,,,,Approved,Y
3570,,Wyse (Ont. : Township),,,,Located in Nipissing District.,,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1988, p. 426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,Approved,Y
1338,,Killraine (Ont. : Township),,,,Located in Thunder Bay District.,,,,,,,,,,,,"Carter, Place Names of Ontario, v. 1, p. 611; Gazetteer of Canada: Ontario, 1988, 4th ed., p. 196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,"Township 85, Thunder Bay District (Ont. : Township)",,,,,,NAM 4.4,,Y
5560,,Oneida (Ont. : Township),,,,"This act provided for the creation of municipal governments at the town, village and township levels and identified those which would automatically be granted municipal status when the act came into effect, January 1, 1850. Communities not named in the original act could petition the county council or legislative assembly for incorporation on reaching specified population levels. An incorporated township, lower tier municipality, has a council consisting of an elected Reeve, Deputy Reeves, and councillors the number of which depend on the population of the township. Its responsibilities relate largely to the upkeep of the local road system and the delivery of services such as water and sewage. It has wide powers relating to the regulation of land and local administration through by-laws. It has the power to raise money through direct taxation on land and through the use of debentures. The Township was dissolved in 1974 and amalgamated into the new Town of Haldimand in the Regional Municipality of Haldimand-Norfolk under Ontario Statutes 1973, Chapter 96.",,,,,,,,,,,,Gazeteer of Ontario.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
4872,CA147,Ontario Committee on Student Awards,,,"The primary mandate of the Ontario Committee on Student Awards was ""to ensure a clear articulation of the financial arrangements that will be required to ensure that all students have the necessary resources to undertake post-secondary education.""  A full statement of the ""Terms of Reference"" can be found in Appendix B-1 of the Annual Report, University Affairs, 1969-70, p. 21. In addition to the detailed study of current programs of student financial assistance, the Committee initiated several research projects, resulting in the preparation of the Cook-Stager Report (A Study of Programs for Financial Assistance to Students in the Province of Ontario), part of which was developed as the Clarke-Kent Report (Student Aid and Access to Higher Education in Ontario).","The Ontario Committee on Student Awards was first appointed by the Minister of University Affairs in 1966 as an ad hoc advisory board on policies relating to financial assistance to students in all areas of post-secondary education. The committee was broadly representative of the academic community in Ontario, including administrators, faculty and students from both the universities and colleges of applied arts and technology as well as members of the Department and of the Association of Student Awards Officers. The Committee appears to have been alternatively known as The Ontario Student Awards Committee (OSAC). It continued to exist after the formation of the Department (later Ministry) of Colleges and Universities in 1971. After an internal review by the Management Committee of the Ministry of Colleges and Universities in 1974, the Committee on Student Awards was replaced by a joint subcommittee of the Ontario Comittee on University Affairs and the Council of Regents. The Committee on Student Awards voted itself out of existence in February 1974 and dissolved on March 31, 1974.",Ontario Student Awards Committee.,OCSA.,OSAC,,,,,,,,,Ministry of Colleges and Universities Annual Reports. Government of Ontario Telephone Directories. Internal materials in RG 32-53,,,,,1966,1971,Ontario. Dept. of University Affairs,1971,1972,Ontario. Dept. of Colleges and Universities,1972,1974,Ontario. Ministry of Colleges and Universities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Ontario Committee on Student Awards,,,,,,,,,,,,,Approved,Y
5016,CA383,Ontario. Legislative Assembly. Select Committee on Common and Grammar Schools,,,The Select Committee on Common and Grammar Schools was appointed to examine allegations that Upper Canada College was absorbing a disproportionate share of the original endowment for the support of university education in the province and to examine its role within the general system of education in the province.,"Select Committees are ad-hoc committees of the Legislative Assembly of Ontario with specific terms of reference to investigate and report on a specific issue. This select committee was established on November 17th, 1868, with M.C. Cameron as Chair. It made its report on January 19, 1869.",Ontario. Legislative Assembly. Common and Grammar Schools Committee,,,,,,,,,,,"Sage, Richard; Weir, Aileen. Select Committees of the Assemblies of the Provinces of Upper Canada, Canada and Ontario, 1792-1991: A Checklist of Reports. Toronto: Ontario Legislative Library, 1992.",,,,,1868,1869,Ontario. Legislative Assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Select Committee on Common and Grammar Schools,,,,,,,,,,,,,Approved,Y
5502,,"Hoy, Claire, 1940-",,,,"He was born in Brockville, Ontario in 1940. After studying political science and journalism at Ryerson Polytechnical Institute from 1961-1964, Hoy has covered political events for a number of newspapers, including the Toronto Telegram and Toronto Star. As well, Hoy was the Toronto Sun's Queen's Park columnist from 1975-1984. He has since become the Toronto Sun's Ottawa political correspondent.",,,,,,,,,,,,"Canadiana Authorities, 1996-12-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
9255,,"New York City, (NY)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,,,
168,,"Shoal Lake (Rainy River District, Ont.)",,,,,,,,,,,,,,,,Gazetteer of Canada: Ontario. 1974.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM  4.5,,Y
7268,,"Troster, David, 1949-1995",,,,"Troster was born in Toronto on 12 June 1949.  From 1968 to 1970 he studied in the honours B.A. program at York University majoring in film. In 1970, while at York  he produced his first independent film The Spell That Comes After. Between 1970 and 1974 he produced, through Christopher Chapman Ltd., several film shorts for Mr. Rogers' Neighborhood broadcast over PBS in the United States. Christopher Chapman had a mentoring influence on Troster's filmmaking career.  Troster went on to serve as producer and researcher of An Outside View in 1973, produced at Nielsen Ferns Ltd., a 30 minute educational TV talk show broadcast over TV Ontario. In 1975 he produced One Afternoon, an experimental short for children's television at CBC.  In 1976 he produced his second independent film, Bubbie (or My Grandmother's Film), a portrait of his grandmother Sarah Salsberg. He worked as a film editor at CBC television in Toronto from 1976 to 1979.  Troster began work on his third independent film Spadina by 1980 and completed it in 1984. In 1980 Troster formed his own production company in Toronto, David Troster Productions. Through this company he produced films and videos for corporate clients including medical and pharmaceutical companies, major banks and government agencies. Between work on corporate productions, Troster wrote scripts and worked to create films of his own, a number of  which explored gay relationships (Jamie and Eric, Dear John, Seeing Someone, A Family Likeness and Binding Offers). Troster's documentary film proposals included treatments of the lives of  music artist, Jackie Washington and filmmaker, Christopher Chapman,  as well as political figures, Tommy Douglas and J.B. Salsberg, Troster's uncle. However, Troster was not able to complete any of these works. David Troster died on 18 November 1995.",,,,,,,,,,,,"Records of the Archives of Ontario, David Troster fonds.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
9142,,"Jessup, Edward, 1735-1816",,,,"He was born in Stamford, Connecticut, and married Abigail Dibble in 1760. Before the American Revolution, he was a Justice of the Peace for the City and County of Albany. In the fall of 1776, he and his brothers formed a band of Loyalists which went to Canada to join Sir Guy Carleton at Crown Point. In 1777, he was made a Captain in the ""King's Loyal Americans"", a corps of Loyalists formed by his younger brother, Lt. Col., Ebenezer Jessup. In November of 1781, this corps was reorganized, and Edward Jessup was appointed to be Major Commandant to a corps called the Loyal Rangers (sometimes referred to as Jessup's Rangers). This regiment was disbanded in 1783, and in 1784, Jessup worked to settle his soldiers in the area that now comprises the counties of Leeds, Grenville, Addington, and the Bay of Quinte. In 1785, he went to England to present his schedule of losses to the commissioners appointed for inquiry into the losses and services of American Loyalists. In 1787, he proceeded to Augusta Township, and settled on his grant of 1200 acres (he was also granted 3000 acres in the District of Lunenburg). In 1810, he had a town plot surveyed on the front of Lots 2 and 3 in the First Concession of Augusta Township, Grenville County, which he named Prescott (in honour of General Robert Prescott, Governor-in-Chief of Canada from 1787-1807).",,,,,,,,,,,,AO fonds F 485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
3365,,Sombra (Ont.),,,,"Police Village located in Sombra Township, Lambton County. Incorporated as a police village in 1903.",,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1988, p. 360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.1,Approved,Y
3066,,Minden (Ont.),,,,Located in Haliburton County.,,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1988, p. 255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.3,Approved,Y
3902,BA409,Milton Jail (Ont.),,,"The Milton Jail was a  maximum security correctional facility providing short term, secure custody for persons awaiting trial or sentencing, those being held for immigration hearings or deportation, those serving short sentences (under 90 days) and those awaiting transfer to other Ontario correctional institutions or to federal institutions.","The Milton Jail was opened in 1863 and closed in 1978. Until 1968, all jails in Ontario were administered locally through municipal bodies under the guidance of the Ontario provincial government. Responsibility for jails within the government fell to the Office of the Inspector of Prisons and Public Charities (1868-1934), the Reformatories and Prisons Branch of the Department of the Provincial Secretary (1934-1946), and the Department of Reform Institutions (1946-1968). In 1968, their administration was assumed directly by the provincial government. Since then, jails have been administered within the Department of Correctional Services (1968-1972), and the Ministry of Correctional Services (1972-1993).",Milton Gaol (Ont.),,,,,,,,,,,"Reports of the Board of Inspectors of Asylums, Prisons &c. 1859-1866. Inspector of Asylums, Prisons and Public Charities. Report upon the Common Gaols, Prisons and Reformatories, 1867-1934. Reformatories and Prisons Branch, Annual Report Upon Prisons and Reformatories, 1934-1946. Annual Reports of the Department of Reform Institutions, 1946-1968. Annual Report of the Ministry of Correctional Services, 1972-1978.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B Ontario Government Name,,Milton Jail,,,,,,,,,,,,Rules for Archival Description,Approved,Y
2025,,"Rebecca Lake (Muskoka District, Ont.)",,,,"Located in Sinclair Township, Muskoka District.",,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1974, p. 614; 1988, p. 321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.10B,Approved,Y
6458,,"Solski, Mike, 1918-1999",,,,"Born in Coniston, Solski was educated in Sudbury. Between 1935 and 1978, he was employed by INCO as a labourer, tradesman, foreman, co-ordinator, and Supervisor of Central Assets and Surplus. Solski was also active in Local 598 of the International Union of Mine Mill and Smelter Workers, serving as local union shop steward, organiser, vice-president treasurer and eventually president. He was also Secretary of the Canadian Mine Mill Union Council as well as Eastern Canadian Director of the International Mine, Mill and Smelter Workers. In addition to labour activism, Solksi was involved in local politics. In 1954, he became Councillor for Coniston and, in 1963, Mayor, a position he held for ten years. Solski also served as Mayor of Nickel Centre for six years. Further, he was a Regional Councillor and President of the Sudbury District Municipal Association. He also acted as Vice-Chairman of the Regional Municipality of Sudbury for 3 years. Solski served on various boards, committees and commissions including the Hydro Commission, Sudbury Regional Police Commission, the Police Governing Authority of Ontario, the Sudbury General Hospital Board and the Canada Employment and Immigration Advisory Council. Solski also authored and co-authored numerous books and booklets such as: The Coniston Story; Mine Mill - The History of the International Union of Mine Mill and Smelter Workers in Canada since 1895; and the Industrial Communities of the Sudbury Basin: Copper, Cliff, Victoria Mines, Mond and Coniston. Solksi was married to Irene Horrick with whom he has one daughter, Sandra Spratt. He died in November, 1999.",,,,,,,,,,,,"Archives of Ontario, fonds 1280. Canadiana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
6416,,"Schoolcraft, John",,,,,,,,,,,,,,,,"Archives of Ontario, fonds 1070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
5411,CA38,Ontario. Land Management Division,,,"The Land Management Division was responsible for forest protection, environmental quality, air services, lands and waters resources and surveys and engineering in Ontario.","The Land Management Division was created in 1971 within the Department of Lands and Forests. It oversaw the activities of the Environmental Protection Branch, the Lands and Waters Branch, and the Surveys and the Engineering Branch. The division was eliminated at the time of the creation of the Ministry of Natural Resources on April 1, 1972. Within the new ministry, its functions were assumed by the Division of Lands and the Field Services Division.",,,,,,,,,,,,"Telephone Directory:  Ontario Government, June 1971. Annual Report of the Minister of Lands and Forests, 1972. Canadiana Authorities, 1996-12-24.",Ontario. Ministry of Natural Resources. Division of Lands.,Ontario. Ministry of Natural Resources. Field Services Division (1972-1978),,,1971,1972,Ontario. Dept. of Lands and Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Land Management Division,,,,,,,,,,,,,Approved,Y
9273,,"Hunter, Donald F., 1911-1976",,,,"Donald F. Hunter (1911-1976), was born on January 22, 1911 to Horace T. Hunter and Christine Fleming in Toronto, Ontario. He was educated at Upper Canada College and the University of Toronto, but left university in 1930 to begin working in the audit department of the Maclean Publishing Company. In 1938, he was appointed Managing Director of its British subsidiary. During the Second World War, he served with the Governor-General's Horse Guards, which was converted to a tank regiment. He went overseas as a staff captain with the 5th Canadian Armored Brigade. He served as a Brigade Major in the 4th Canadian Armored Division in England, then in Italy with the First Canadian Army Tank Brigade, before returning to Canada and to Maclean-Hunter as manager of Mayfair magazine. In 1946, he was appointed Executive Assistant to T. H. Howse, then Vice-president and company Treasurer, and he became involved in the company's London and Chicago operations. He was also closely involved in the design and development of the company's new printing plant, which opened in Willowdale in 1948. He was appointed Vice-president and Managing Director in 1952, President in 1962, and President and Chairman of the Board in 1969. He was President of the Business Newspapers Association, and a Director of the Periodical Press Association of Canada and the Audit Bureau of Circulations in the United States. Hunter died on October 3, 1976.",,,,,,,,,,,,"Inventory for F 138 Maclean Hunter fonds, Archives of Ontario.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
5435,CA445,Ontario. Forest Protection Branch,,,"The Forest Protection Branch was responsible for protecting Ontario's forests from fire, insects and disease. It also operated and maintained an aircraft fleet to meet the flying requirements of the Department of Lands and Forests and other Departments of the Government of Ontario.","The Forest Protection Branch was created within the Ontario Department of Lands and Forests in 1960, replacing the Division of Forest Protection. The branch was comprised of the Forest Protection Section and for Air Services Section. In 1969, the Engineering Services Section was also formed as part of the branch. The Forest Protection Branch ceased to exist in 1971. The Forest Protection Section and Air Services Section became part of the Environmental Protection Branch, and the Engineering Services Section became part of the Surveys and Engineering Branch.",,,,,,,,,,,,Annual Reports of the Minister of Lands and Forests,Ontario. Environmental Protection Branch.,Ontario. Surveys and Engineering Branch,,,1960,1971,Ontario. Dept. of Lands and Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Forest Protection Branch,,,,,,,Ontario. Division of Forest Protection,,,,,,Approved,Y
5527,,"Montaigne, Bill, 1915-1988",,,,"Born in Montreal, Quebec Montaigne graduated in 1936 from St. James College in Minneapolis, Minnesota with a B.A. in journalism. After graduation he worked as a freelance journalist for a number of major American newspapers and magazines, and also wrote radio scripts. Montaigne served in World War Two as a member of a Canadian artillery unit, and while in Scotland, married Barbara Malcolm Hope, a native of Pembroke, Ontario. After the war ended, they settled in Pembroke, and Montaigne began work with radio station CHOV as a commercial representative, involved in advertising, news gathering, writing and producing. In 1948 Bill and Barbara Montaigne opened Montaigne's Flowers, Gifts and Photography Shop, where he focussed primarily on photographing local events. In the 1950s the photography part of the business expanded to include film productions, sound recordings, and television journalism, with Montaigne freelancing for CBC television. He also became more active in photojournalism, contributing work for magazines, journals, and local newspapers. In the 1970s Montaigne involved himself more in commercial photography, focussing upon weddings, portraits and graduations. In 1979 he published a book entitled ""How to Begin and Operate a Successful Commercial Photography Business."" Montaigne operated his photography business until his death in 1988.","Montaigne, William J.",,,,,,,,,,,Fonds C 239.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
3695,AA52,Ontario. Dept. of Lands and Forests,,,"The Department of Lands and Forests was responsible for developing, administering, and regulating the Crown Lands, forests, fish and wildlife of the Province. Specific responsibilities of the Department included forest protection and forest fire fighting, control and sale of crown lands, reforestation and timber management, and research into forest management.","The Department of Lands and Forests was established in 1920, when the Bureau of Mines of the former Department of Lands, Forests and Mines was elevated into a separate department. The Department was presided over by the Minister of Lands and Forests, who was assisted by a Deputy Minister and a number of Divisional Chiefs. Most of the former non-mine functions of the Department of Lands, Forests and Mines were continued by the Department of Lands and Forests. An exception to this, however, was the transfer of the Colonization and Immigration Branch to the Department of Agriculture in 1920. In 1926, the Northern Development Branch was also removed from the Department of Lands and Forests and established as the Department of Northern Development. Although a separate Minister was given direction over this Department, the Department was still required to submit its annual reports to the Minister of Lands and Forests until 1935. In 1941, the Department was considerably reorganized, and many of the branches of the Department were restructured as divisions. The Forestry Branch was divided into three new divisions - the Division of Forest Protection, the Division of Air Services, and the Division of Reforestation; the Lands Branch was renamed the Division of Land and Recreational Areas; the Surveys Branch was renamed the Division of Surveys; the Accounts Branch was renamed the Division of Accounts; and the Woods and Forest Branch was renamed the Division of Timber Management. Two new divisions - the Division of Law and the Division of Research - were also created at this time. Further developments within the Department, between 1941 and 1972, included the transfer of the Games and Fisheries Department to the Department of Lands and Forests, and its subsequent renaming as the Division of Fish and Wildlife, in 1946; the separation of the Division of Lands and Recreational Parks into the Division of Lands and the Division of Parks, in 1954; the transfer of the Conservation Authorities Branch from the Department of Planning and Development in 1962; and the renaming of many of the divisions of the Department as branches, in 1959. The Department existed until 1972, when it amalgamated with the Department of Mines and Northern Affairs to form the Ministry of Natural Resources.",,,,,,,,,,,,"MacTaggart, Hazel I. Publications of the Government of Ontario, 1901-1955 (1964). MacTaggart, Hazel I. Publications of the Government of Ontario, 1956-1971 (1975). Directory and Guide to Services of the Ontario Government, 1950. Canadiana Name Authorities, 1996-12-24",Ontario. Ministry of Natural Resources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Ontario Government Name,,Department of Lands and Forests,,,,,,,"Ontario. Dept. of Lands, Forests and Mines",,,,,Rules for Archival Description,Approved,Y
3303,,Sanborn (Ont. : Township),,,,Located in Cochrane District.,,,,,,,,,,,,"Gazetteer of Canada Ontario, 1988, p. 339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,Approved,Y
1826,,"Clear Lake (Haliburton County, Ont.)",,,,,,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1974, p. 144; 1988, p. 75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.10B,Approved,Y
9530,,"Wood, Orville Alvin, 1912-2006",,,,"Orville Wood was born in South River, Ontario, in 1912. He served in the Navy, stationed in Halifax, during World War II, after which he became president of the Fort York Construction Company Ltd.",,,,,,,,,,,,Correspondence with donor. Ancestry.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
6551,,"Walmsley, Thomas, 1859-ca. 1929",,,,"Thomas Walmsley, son of Samuel and Eliza Walmsley of Athol, Ontario, was born in Ontario on 13 February 1859. He was a schoolteacher in Athol in 1881 but later became a barrister, establishing a practice in Picton, Ontario about 1890. He married Ada F. Rorke on 26 August 1896, and they had a son, Gordon Turnbull Walmsley who later joined his father's law practice. Thomas Walmsley died about 1929.",,,,,,,,,,,,"1881, 1901, 1911 Ontario census; Ontario marriage registration #11087-96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
1341,,Kirkfield (Ont.),,,,"Police village located in Eldon Township, Victoria County. Incorporated as a police village in 1905.",,,,,,,,,,,,"Mika, Place Names of Ontario, vol. 1, p. 621; Gazetteer of Canada: Ontario, 4th ed., 1988, p. 198.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,RAD 23.4C2,,Y
176,,York (Upper Canada),,,,"Use for material relating to the Town of York, 1793-1834, provincial capital and military centre.",,,,,,,,,,,,F 47.,Toronto (Ont.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,RAD. 24.3E1.,,Y
5260,CA26,Ontario. Travel Services Branch,,,"The Travel Services Branch promoted Ontario tourism and facilities, both domestically and internationally, through mass advertising and promotion in the media, preparation of tourism publications, programs to expand sales of Ontario tours and facilities by travel agents and operators, travel counselling, special promotions, and the distribution of travel films produced by the ministry.","In 1972, the Tourist Promotion and Information Branch of the Ontario Department of Tourism and Information was replaced with the Travel Services Branch. The branch formed part of the new Ministry of Industry and Tourism, and was situated within the Communications Division. In 1974, the Travel Services Branch was in turn replaced with the Tourism Marketing Branch.",,,,,,,,,,,,"Canadiana Name Authorities, 1996-12- 24. Government of Ontario Telephone Directory,  June 1973.",Ontario. Tourism Marketing Branch,,,,1972,1974,Ontario. Ministry of Industry and Tourism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C Ontario Government Name,,Travel Services Branch,,,,,,,Ontario. Tourist Promotion and Information Branch,,,,,,Approved,Y
28,,Herschel (Ont. : Township),,,,"Located in Hastings County, Ontario.",,,,,,,,,,,,"Gazetteer of Ontario, 1962,  p. 239.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,,Y
7543,,Northern Telephone Company,,,,"The Northern Telephone Company was founded in New Liskeard, Temiskaming District, Ontario on April 5, 1905. It was originally called the Temiskaming Telephone Company. Its range of customers expanded regularly over the next 50 years, through purchases of other telephone companies. The first of these was the Kirkland Lake and Swastika Telephone System, bought in 1921. In 1928 the company changed its name to Northern Telephone Company Limited. In 1966, Bell Canada acquired a controlling share in the company through stock purchases, although it continued to exist as a separate entity. In 1985 the company was still operational.",Temiskaming Telephone Company,,,,,,,,,,,Fonds F 133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corporate Name,,,,,,,,,,,,,,Rules for Archival Description,Approved,Y
3343,,Shearer (Ont. : Township),,,,Located in Cochrane District.,,,,,,,,,,,,"Gazetteer of Canada: Ontario, 1988, p. 349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geographic Name,,,,,,,,,,,,,,NAM 4.4,Approved,Y
